"date","DOY","WS","WD","FCO2","RN","RH","H2O","H","LE","ZL","SH","SLE","P_RAIN","TA","ET","PPFD","USTAR","RG","TS","H_QC","LE_QC","FCO2_QC","LAT","LON","CHL","SST","POC","PIC","PAR"
2015-01-01,340.999864818674,0.558184647248609,185.711474017972,-0.0232649454930716,25.6541272499844,82.9384384422803,30.2506993153616,1.43071409485779,6.78890351062896,-1.96077159511009,0.00227763964331758,0.0023097052325076,NA,27.4060028372432,0.00893870646340721,NA,0.0378991831233822,179.777134372278,29.9533223161815,1.04578519469405,1.10471657291216,1.23607540702656,6.02,99.98,1.23111111111111,30.0055,290.555555555556,3.674625e-05,43.7379534883721
2016-01-01,183.989455971084,0.565601916180548,200.653800674253,-0.0375242962613991,23.604279704669,80.3934097463513,30.9992687222604,1.40833659390318,7.15726997710804,-1.72127407804752,-0.00141062021320841,0.0481472328160302,NA,28.1712757444413,0.0094236942187769,NA,0.0407104356641974,189.109045396744,30.5805034681577,1.0576527110501,1.10026745913819,1.22980477471804,6.02,99.98,0.851509433962264,30.9171,172.049056603774,0.000153809433962264,45.8314708171206
2017-01-01,183.489449657534,0.508157881396336,191.497390552001,-0.0233075910703768,21.9575484215583,89.6715416504037,32.4371915139567,1.52321969012602,6.75847719418629,-1.88116998688856,-0.00111645055402857,-0.0343431842743412,NA,27.5193479789747,0.00850645218776598,NA,0.0403509907642219,181.218901648549,30.1012926325927,1.05193068155385,1.12020429979808,1.23989185941724,6.02,99.98,1.0330612244898,30.8516666666667,185.058333333333,0.000136424680851064,44.6546740740741
2018-01-01,183.489455119863,0.447525358428333,192.251741993442,-0.00723957416376228,22.381500858833,85.6744721733221,24.4475425078055,1.52884411438993,6.34028578950876,-1.87492024749697,-0.000570532637785627,0.0312073085021313,0.415684666579099,27.6323763622079,0.00803894399583441,NA,0.0404738406175674,177.475366487322,29.859743266635,1.05135150711775,1.11552581714827,1.24690388449224,6.02,99.98,1.25744680851064,30.648021978022,276.736170212766,0.000115560487804878,46.9485539568345
2019-01-01,183.489456723744,0.516784413296112,190.947064473974,-0.00993543146502104,19.5827758321415,87.7140640281152,29.6502050539424,1.41152603093324,6.8009987075483,-1.60661656752782,-0.00100517660345995,0.0780959815906129,0.000133612097605682,28.5182203068816,0.00882542255659721,367.718332967568,0.0418664264087104,181.146927150259,29.1446797946411,1.06121514058295,1.1119921287186,1.2288863865347,6.02,99.98,1.79145161290323,30.522323943662,431.838709677419,7.36532692307692e-05,45.6847627627628
2020-01-01,159.499874094762,0.499471557655377,193.045362545919,-0.0162024921225953,21.7610700058591,80.9102781405624,32.0056837400448,1.31842604047248,6.35931109042828,-1.7689369051098,-0.00155594934440058,0.067987427241459,0.000139234449760766,27.9233195842691,0.00831592450068764,335.849371444632,0.0406952286581513,167.52581976756,28.8401922863707,1.06149292995725,1.1039126356693,1.23314434046041,6.02,99.98,4.45622950819672,30.4964864864865,463.61,0.0002351425,48.2895708812261
